Date,Open,High,Low,Close,Adj Close,Volume
2022-03-01,96.08999633789062,106.77999877929688,95.31999969482422,103.41000366210938,103.41000366210938,698814
2022-03-02,107.12000274658203,112.51000213623047,105.18000030517578,110.5999984741211,110.5999984741211,651853
2022-03-03,111.33000183105469,116.56999969482422,106.43000030517578,107.66999816894531,107.66999816894531,592031
2022-03-04,107.95999908447266,116.0199966430664,107.25,115.68000030517578,115.68000030517578,493875
2022-03-07,121.33000183105469,130.5,115.54000091552734,119.4000015258789,119.4000015258789,576022
2022-03-08,120.66999816894531,129.44000244140625,117.06999969482422,123.69999694824219,123.69999694824219,583106
2022-03-09,124.66000366210938,126.83999633789062,103.62999725341797,108.69999694824219,108.69999694824219,594773
2022-03-10,110.41000366210938,114.87999725341797,105.52999877929688,106.0199966430664,106.0199966430664,437924
2022-03-11,105.98999786376953,110.29000091552734,104.4800033569336,109.33000183105469,109.33000183105469,368194
2022-03-14,109.41999816894531,109.72000122070312,99.76000213623047,103.01000213623047,103.01000213623047,344184
2022-03-15,102.27999877929688,102.58000183105469,93.52999877929688,96.44000244140625,96.44000244140625,401690
2022-03-16,95.2300033569336,99.22000122070312,94.06999969482422,95.04000091552734,95.04000091552734,293947
2022-03-17,95.33999633789062,104.23999786376953,94.8499984741211,102.9800033569336,102.9800033569336,210763
2022-03-18,103.62000274658203,106.27999877929688,102.30000305175781,104.69999694824219,104.69999694824219,74247
2022-03-21,105.12999725341797,112.69000244140625,104.08000183105469,112.12000274658203,112.12000274658203,77217
2022-03-22,112.9000015258789,115.01000213623047,109.30000305175781,111.76000213623047,111.76000213623047,318629
2022-03-23,108.8499984741211,115.4000015258789,108.37999725341797,114.93000030517578,114.93000030517578,289182
2022-03-24,114.47000122070312,116.63999938964844,110.61000061035156,112.33999633789062,112.33999633789062,307238
2022-03-25,111.75,114.12000274658203,108.68000030517578,113.9000015258789,113.9000015258789,320304
2022-03-28,112.91999816894531,112.93000030517578,102.83000183105469,105.95999908447266,105.95999908447266,372251
2022-03-29,103.47000122070312,107.83999633789062,98.44000244140625,104.23999786376953,104.23999786376953,387200
2022-03-30,105.23999786376953,108.75,104.55000305175781,107.81999969482422,107.81999969482422,284544
2022-03-31,107.44999694824219,107.80000305175781,99.66000366210938,100.27999877929688,100.27999877929688,450845
2022-04-01,101.2300033569336,101.75,97.77999877929688,99.2699966430664,99.2699966430664,324777
2022-04-04,98.94999694824219,103.94000244140625,98.05000305175781,103.27999877929688,103.27999877929688,288131
2022-04-05,103.66000366210938,105.58999633789062,99.87999725341797,101.95999908447266,101.95999908447266,280283
2022-04-06,101.23999786376953,104.0199966430664,95.7300033569336,96.2300033569336,96.2300033569336,366036
2022-04-07,97.16000366210938,98.81999969482422,93.80999755859375,96.02999877929688,96.02999877929688,367318
2022-04-08,97.16999816894531,98.76000213623047,95.29000091552734,98.26000213623047,98.26000213623047,310082
2022-04-11,98.4000015258789,98.5199966430664,92.93000030517578,94.29000091552734,94.29000091552734,315873
2022-04-12,95.16999816894531,101.3499984741211,94.83999633789062,100.5999984741211,100.5999984741211,329037
2022-04-13,100.91000366210938,104.47000122070312,99.87000274658203,104.25,104.25,312502
2022-04-14,104.19999694824219,107.63999938964844,102.12000274658203,106.94999694824219,106.94999694824219,244952
2022-04-18,107.02999877929688,109.80999755859375,106.0,108.20999908447266,108.20999908447266,68489
2022-04-19,107.75,108.91999816894531,102.0999984741211,102.55999755859375,102.55999755859375,71792
2022-04-20,103.05000305175781,104.16000366210938,100.69999694824219,102.75,102.75,299028
2022-04-21,102.5,105.41999816894531,102.01000213623047,103.79000091552734,103.79000091552734,280321
2022-04-22,104.06999969482422,104.22000122070312,101.05999755859375,102.06999969482422,102.06999969482422,246116
2022-04-25,101.37999725341797,101.55000305175781,95.27999877929688,98.54000091552734,98.54000091552734,328153
2022-04-26,98.63999938964844,102.77999877929688,97.05999755859375,101.69999694824219,101.69999694824219,351850
2022-04-27,101.76000213623047,102.98999786376953,99.80000305175781,102.0199966430664,102.0199966430664,278781
2022-04-28,102.11000061035156,105.68000030517578,100.12999725341797,105.36000061035156,105.36000061035156,312064
2022-04-29,105.16999816894531,107.98999786376953,103.77999877929688,104.69000244140625,104.69000244140625,294386
2022-05-02,104.0,105.94000244140625,100.27999877929688,105.16999816894531,105.16999816894531,261878
2022-05-03,105.08000183105469,105.80000305175781,102.0999984741211,102.41000366210938,102.41000366210938,239266
2022-05-04,103.5,108.61000061035156,102.94999694824219,107.80999755859375,107.80999755859375,272909
2022-05-05,107.58000183105469,111.37000274658203,106.44999694824219,108.26000213623047,108.26000213623047,286916
2022-05-06,108.69999694824219,111.18000030517578,107.23999786376953,109.7699966430664,109.7699966430664,294278
2022-05-09,110.43000030517578,110.48999786376953,102.12999725341797,103.08999633789062,103.08999633789062,368183
2022-05-10,102.6500015258789,104.16000366210938,98.86000061035156,99.76000213623047,99.76000213623047,389750
2022-05-11,99.0,106.44000244140625,98.19999694824219,105.70999908447266,105.70999908447266,382701
2022-05-12,105.62999725341797,107.37000274658203,102.66000366210938,106.12999725341797,106.12999725341797,323547
2022-05-13,106.6500015258789,110.63999938964844,106.29000091552734,110.48999786376953,110.48999786376953,240989
2022-05-16,110.9800033569336,114.9000015258789,108.11000061035156,114.19999694824219,114.19999694824219,289127
2022-05-17,113.87000274658203,115.55999755859375,111.75,112.4000015258789,112.4000015258789,252630
2022-05-18,113.66000366210938,115.41999816894531,108.45999908447266,109.58999633789062,109.58999633789062,103669
2022-05-19,109.08999633789062,112.62000274658203,105.12999725341797,112.20999908447266,112.20999908447266,68511
2022-05-20,111.44999694824219,114.04000091552734,110.8499984741211,113.2300033569336,113.2300033569336,229930
2022-05-23,110.55999755859375,111.95999908447266,109.1500015258789,110.29000091552734,110.29000091552734,215623
2022-05-24,110.41000366210938,111.43000030517578,108.61000061035156,109.7699966430664,109.7699966430664,224794
2022-05-25,110.38999938964844,111.68000030517578,109.2300033569336,110.33000183105469,110.33000183105469,191370
2022-05-26,110.69000244140625,114.83000183105469,110.2699966430664,114.08999633789062,114.08999633789062,234752
2022-05-27,114.19999694824219,115.30000305175781,112.8499984741211,115.06999969482422,115.06999969482422,217281
2022-05-31,114.95999908447266,119.9800033569336,114.1500015258789,114.66999816894531,114.66999816894531,440796
2022-06-01,115.4000015258789,117.87000274658203,114.58000183105469,115.26000213623047,115.26000213623047,290530
2022-06-02,114.80000305175781,117.7699966430664,111.19999694824219,116.87000274658203,116.87000274658203,327600
2022-06-03,117.55000305175781,120.45999908447266,115.2300033569336,118.87000274658203,118.87000274658203,240831
2022-06-06,120.81999969482422,120.98999786376953,117.62999725341797,118.5,118.5,246825
2022-06-07,119.0999984741211,120.36000061035156,117.13999938964844,119.41000366210938,119.41000366210938,341694
2022-06-08,119.79000091552734,123.18000030517578,119.30000305175781,122.11000061035156,122.11000061035156,340591
2022-06-09,122.43000030517578,122.72000122070312,120.79000091552734,121.51000213623047,121.51000213623047,293295
2022-06-10,121.45999908447266,122.75,118.33000183105469,120.66999816894531,120.66999816894531,352906
2022-06-13,120.19000244140625,122.25,117.47000122070312,120.93000030517578,120.93000030517578,372403
2022-06-14,121.08999633789062,123.68000030517578,116.62000274658203,118.93000030517578,118.93000030517578,366320
2022-06-15,119.06999969482422,119.61000061035156,114.5999984741211,115.30999755859375,115.30999755859375,301750
2022-06-16,115.9800033569336,118.08000183105469,112.30999755859375,117.58999633789062,117.58999633789062,162543
2022-06-17,117.08000183105469,118.97000122070312,108.25,109.55999755859375,109.55999755859375,103149
2022-06-20,110.58000183105469,110.94999694824219,108.72000122070312,110.2699966430664,110.2699966430664,103149
2022-06-21,110.58000183105469,112.47000122070312,108.72000122070312,110.6500015258789,110.6500015258789,427262
2022-06-22,109.54000091552734,109.76000213623047,101.52999877929688,106.19000244140625,106.19000244140625,432724
2022-06-23,104.41999816894531,107.05000305175781,102.31999969482422,104.2699966430664,104.2699966430664,346362
2022-06-24,103.98999786376953,108.58000183105469,103.63999938964844,107.62000274658203,107.62000274658203,321591
2022-06-27,107.22000122070312,110.54000091552734,105.5999984741211,109.56999969482422,109.56999969482422,282914
2022-06-28,110.18000030517578,112.22000122070312,109.62000274658203,111.76000213623047,111.76000213623047,306748
2022-06-29,111.86000061035156,114.05000305175781,109.22000122070312,109.77999877929688,109.77999877929688,322060
2022-06-30,109.69999694824219,110.44999694824219,105.0999984741211,105.76000213623047,105.76000213623047,362890
2022-07-01,106.01000213623047,109.33999633789062,104.55999755859375,108.43000030517578,108.43000030517578,305338
2022-07-05,108.80000305175781,111.44999694824219,97.43000030517578,99.5,99.5,594215
2022-07-06,100.36000061035156,102.13999938964844,95.0999984741211,98.52999877929688,98.52999877929688,444106
2022-07-07,98.22000122070312,104.4800033569336,96.56999969482422,102.7300033569336,102.7300033569336,379861
2022-07-08,102.22000122070312,105.23999786376953,101.51000213623047,104.79000091552734,104.79000091552734,327461
2022-07-11,104.79000091552734,105.05000305175781,100.88999938964844,104.08999633789062,104.08999633789062,348566
2022-07-12,103.45999908447266,103.48999786376953,95.3499984741211,95.83999633789062,95.83999633789062,398552
2022-07-13,95.88999938964844,97.95999908447266,93.66999816894531,96.30000305175781,96.30000305175781,347193
2022-07-14,96.56999969482422,97.0,90.55999755859375,95.77999877929688,95.77999877929688,387528
2022-07-15,96.38999938964844,99.02999877929688,94.56999969482422,97.58999633789062,97.58999633789062,240766
2022-07-18,97.2699966430664,102.80000305175781,95.8499984741211,102.5999984741211,102.5999984741211,84669
2022-07-19,102.0,104.45999908447266,99.8499984741211,104.22000122070312,104.22000122070312,63149
2022-07-20,103.5999984741211,104.38999938964844,101.51000213623047,102.26000213623047,102.26000213623047,315620
2022-07-21,99.91000366210938,99.98999786376953,94.58999633789062,96.3499984741211,96.3499984741211,318911
2022-07-22,96.51000213623047,97.94999694824219,94.2300033569336,94.69999694824219,94.69999694824219,307568
2022-07-25,95.0999984741211,96.94000244140625,93.01000213623047,96.69999694824219,96.69999694824219,278998
2022-07-26,96.33000183105469,99.0,94.76000213623047,94.9800033569336,94.9800033569336,310043
2022-07-27,95.5999984741211,98.58999633789062,94.30000305175781,97.26000213623047,97.26000213623047,321903
2022-07-28,98.16999816894531,99.83999633789062,96.04000091552734,96.41999816894531,96.41999816894531,318403
2022-07-29,97.30000305175781,101.87999725341797,96.41000366210938,98.62000274658203,98.62000274658203,349374
2022-08-01,98.45999908447266,98.6500015258789,92.41999816894531,93.88999938964844,93.88999938964844,365293
2022-08-02,93.75,96.47000122070312,92.58999633789062,94.41999816894531,94.41999816894531,328538
2022-08-03,93.83000183105469,96.56999969482422,90.37999725341797,90.66000366210938,90.66000366210938,395099
2022-08-04,90.94999694824219,91.9000015258789,87.55000305175781,88.54000091552734,88.54000091552734,334931
2022-08-05,88.05999755859375,90.76000213623047,87.01000213623047,89.01000213623047,89.01000213623047,350016
2022-08-08,88.45999908447266,90.88999938964844,87.22000122070312,90.76000213623047,90.76000213623047,340157
2022-08-09,90.69000244140625,92.6500015258789,89.05000305175781,90.5,90.5,347045
2022-08-10,90.51000213623047,92.43000030517578,87.66000366210938,91.93000030517578,91.93000030517578,383766
2022-08-11,91.55000305175781,95.05000305175781,91.23999786376953,94.33999633789062,94.33999633789062,341234
2022-08-12,94.08999633789062,94.80999755859375,91.16000366210938,92.08999633789062,92.08999633789062,264953
2022-08-15,91.94000244140625,92.0999984741211,86.81999969482422,89.41000366210938,89.41000366210938,275443
2022-08-16,87.93000030517578,90.6500015258789,85.7300033569336,86.52999877929688,86.52999877929688,305366
2022-08-17,87.0999984741211,89.16000366210938,85.87999725341797,88.11000061035156,88.11000061035156,230346
2022-08-18,87.38999938964844,91.45999908447266,87.31999969482422,90.5,90.5,80029
2022-08-19,90.38999938964844,92.08999633789062,88.37999725341797,90.7699966430664,90.7699966430664,58714
2022-08-22,89.6500015258789,91.26000213623047,86.5999984741211,90.2300033569336,90.2300033569336,352665
2022-08-23,90.55000305175781,94.22000122070312,90.41999816894531,93.73999786376953,93.73999786376953,285607
2022-08-24,93.77999877929688,95.4000015258789,92.79000091552734,94.88999938964844,94.88999938964844,320388
2022-08-25,95.3499984741211,95.76000213623047,92.29000091552734,92.5199966430664,92.5199966430664,279877
2022-08-26,93.05999755859375,94.0199966430664,91.08000183105469,93.05999755859375,93.05999755859375,288392
2022-08-29,92.95999908447266,97.37000274658203,92.29000091552734,97.01000213623047,97.01000213623047,283463
2022-08-30,96.9000015258789,97.66000366210938,90.54000091552734,91.63999938964844,91.63999938964844,386272
2022-08-31,92.30999755859375,92.7300033569336,88.2699966430664,89.55000305175781,89.55000305175781,344147
2022-09-01,88.83000183105469,89.62999725341797,85.9800033569336,86.61000061035156,86.61000061035156,305106
2022-09-02,86.55999755859375,89.66000366210938,86.3499984741211,86.87000274658203,86.87000274658203,277533
2022-09-06,86.83999633789062,90.38999938964844,86.18000030517578,86.87999725341797,86.87999725341797,420255
2022-09-07,86.93000030517578,87.76000213623047,81.5,81.94000244140625,81.94000244140625,380781
2022-09-08,81.91000366210938,84.25,81.19999694824219,83.54000091552734,83.54000091552734,342763
2022-09-09,82.80000305175781,87.19999694824219,82.70999908447266,86.79000091552734,86.79000091552734,305188
2022-09-12,86.25,89.0999984741211,85.16000366210938,87.77999877929688,87.77999877929688,275104
2022-09-13,88.08999633789062,89.30999755859375,85.05999755859375,87.30999755859375,87.30999755859375,347998
2022-09-14,87.94000244140625,90.19000244140625,86.18000030517578,88.4800033569336,88.4800033569336,335381
2022-09-15,88.91000366210938,89.1500015258789,84.52999877929688,85.0999984741211,85.0999984741211,235358
2022-09-16,85.16000366210938,86.58999633789062,84.2699966430664,85.11000061035156,85.11000061035156,87829
2022-09-19,85.20999908447266,86.22000122070312,82.0999984741211,85.7300033569336,85.7300033569336,59626
2022-09-20,85.61000061035156,86.44999694824219,83.5199966430664,84.44999694824219,84.44999694824219,279813
2022-09-21,84.25,86.68000030517578,82.48999786376953,82.94000244140625,82.94000244140625,339683
2022-09-22,83.06999969482422,86.0,82.4000015258789,83.48999786376953,83.48999786376953,303492
2022-09-23,83.54000091552734,83.91999816894531,78.04000091552734,78.73999786376953,78.73999786376953,334271
2022-09-26,79.2300033569336,80.30999755859375,76.25,76.70999908447266,76.70999908447266,280927
2022-09-27,76.47000122070312,79.51000213623047,76.41999816894531,78.5,78.5,283614
2022-09-28,78.08000183105469,82.33999633789062,76.55000305175781,82.1500015258789,82.1500015258789,324678
2022-09-29,81.9000015258789,82.94000244140625,80.33999633789062,81.2300033569336,81.2300033569336,286126
2022-09-30,81.73999786376953,82.55999755859375,79.13999938964844,79.48999786376953,79.48999786376953,253154
2022-10-03,81.0199966430664,84.55999755859375,80.87000274658203,83.62999725341797,83.62999725341797,287168
2022-10-04,83.22000122070312,86.9800033569336,83.22000122070312,86.5199966430664,86.5199966430664,302549
2022-10-05,86.37000274658203,88.41999816894531,85.41999816894531,87.76000213623047,87.76000213623047,329790
2022-10-06,88.08000183105469,89.06999969482422,87.04000091552734,88.44999694824219,88.44999694824219,235296
2022-10-07,88.93000030517578,93.30999755859375,88.0,92.63999938964844,92.63999938964844,429162
2022-10-10,93.4800033569336,93.63999938964844,90.54000091552734,91.12999725341797,91.12999725341797,289508
2022-10-11,91.13999938964844,91.3499984741211,87.91000366210938,89.3499984741211,89.3499984741211,333158
2022-10-12,88.66999816894531,90.06999969482422,86.27999877929688,87.2699966430664,87.2699966430664,332271
2022-10-13,87.08000183105469,89.66000366210938,85.55999755859375,89.11000061035156,89.11000061035156,298032
2022-10-14,89.2699966430664,89.7300033569336,85.19999694824219,85.61000061035156,85.61000061035156,237026
2022-10-17,85.58999633789062,87.12000274658203,84.61000061035156,85.45999908447266,85.45999908447266,172020
2022-10-18,85.69999694824219,86.51000213623047,82.08999633789062,82.81999969482422,82.81999969482422,97304
2022-10-19,83.69000244140625,86.19999694824219,82.58999633789062,85.55000305175781,85.55000305175781,71309
2022-10-20,85.94000244140625,88.16999816894531,85.22000122070312,85.9800033569336,85.9800033569336,338344
2022-10-21,85.06999969482422,85.9000015258789,83.1500015258789,85.05000305175781,85.05000305175781,272803
2022-10-24,85.23999786376953,85.91999816894531,82.62999725341797,84.58000183105469,84.58000183105469,250726
2022-10-25,84.87999725341797,86.02999877929688,83.05999755859375,85.31999969482422,85.31999969482422,240441
2022-10-26,85.06999969482422,88.41000366210938,84.13999938964844,87.91000366210938,87.91000366210938,287182
2022-10-27,88.26000213623047,89.79000091552734,87.33000183105469,89.08000183105469,89.08000183105469,292556
2022-10-28,88.66999816894531,88.76000213623047,87.08000183105469,87.9000015258789,87.9000015258789,263404
2022-10-31,88.38999938964844,88.6500015258789,85.30000305175781,86.52999877929688,86.52999877929688,285342
2022-11-01,86.43000030517578,89.44999694824219,85.91999816894531,88.37000274658203,88.37000274658203,274321
2022-11-02,88.62000274658203,90.36000061035156,87.72000122070312,90.0,90.0,280961
2022-11-03,89.3499984741211,89.66999816894531,87.5999984741211,88.16999816894531,88.16999816894531,239816
2022-11-04,87.9000015258789,92.87000274658203,87.81999969482422,92.61000061035156,92.61000061035156,354060
2022-11-07,91.0,93.73999786376953,90.4000015258789,91.79000091552734,91.79000091552734,322419
2022-11-08,91.87000274658203,92.16999816894531,88.5199966430664,88.91000366210938,88.91000366210938,344223
2022-11-09,88.56999969482422,89.23999786376953,85.5,85.83000183105469,85.83000183105469,388301
2022-11-10,85.8499984741211,87.3499984741211,84.69999694824219,86.47000122070312,86.47000122070312,340007
2022-11-11,86.2699966430664,90.0999984741211,86.18000030517578,88.95999908447266,88.95999908447266,301664
2022-11-14,89.0199966430664,89.83999633789062,85.1500015258789,85.87000274658203,85.87000274658203,315450
2022-11-15,85.25,88.68000030517578,84.05999755859375,86.91999816894531,86.91999816894531,331709
2022-11-16,86.88999938964844,87.51000213623047,84.19999694824219,85.58999633789062,85.58999633789062,225668
2022-11-17,85.22000122070312,85.44999694824219,81.4000015258789,81.63999938964844,81.63999938964844,138476
2022-11-18,82.08999633789062,82.63999938964844,77.23999786376953,80.08000183105469,80.08000183105469,96583
2022-11-21,80.30000305175781,80.30000305175781,75.08000183105469,79.7300033569336,79.7300033569336,475104
2022-11-22,80.22000122070312,82.36000061035156,79.8499984741211,80.94999694824219,80.94999694824219,269615
2022-11-23,81.08000183105469,81.94999694824219,76.83000183105469,77.94000244140625,77.94000244140625,379145
2022-11-25,77.51000213623047,79.9000015258789,76.22000122070312,76.27999877929688,76.27999877929688,266451
2022-11-28,75.93000030517578,77.83999633789062,73.5999984741211,77.23999786376953,77.23999786376953,405033
2022-11-29,76.54000091552734,79.6500015258789,76.29000091552734,78.19999694824219,78.19999694824219,381869
2022-11-30,79.0,81.37999725341797,78.4000015258789,80.55000305175781,80.55000305175781,287534
2022-12-01,80.4000015258789,83.33999633789062,79.93000030517578,81.22000122070312,81.22000122070312,321432
2022-12-02,81.47000122070312,82.22000122070312,79.6500015258789,79.9800033569336,79.9800033569336,280235
2022-12-05,79.98999786376953,82.72000122070312,76.7699966430664,76.93000030517578,76.93000030517578,346657
2022-12-06,77.3499984741211,77.87999725341797,73.41000366210938,74.25,74.25,380598
2022-12-07,74.55000305175781,75.37999725341797,71.75,72.01000213623047,72.01000213623047,392236
2022-12-08,72.37999725341797,75.44000244140625,71.12000274658203,71.45999908447266,71.45999908447266,474459
2022-12-09,71.8499984741211,72.91999816894531,70.08000183105469,71.0199966430664,71.0199966430664,356722
2022-12-12,71.79000091552734,73.98999786376953,70.25,73.16999816894531,73.16999816894531,323553
2022-12-13,73.29000091552734,76.37000274658203,73.20999908447266,75.38999938964844,75.38999938964844,352858
2022-12-14,75.2699966430664,77.75,74.9000015258789,77.27999877929688,77.27999877929688,292488
2022-12-15,77.37000274658203,77.7699966430664,75.33000183105469,76.11000061035156,76.11000061035156,224663
2022-12-16,76.37000274658203,76.56999969482422,73.33000183105469,74.29000091552734,74.29000091552734,99205
2022-12-19,74.5,76.41000366210938,73.80999755859375,75.19000244140625,75.19000244140625,69348
2022-12-20,75.69999694824219,76.75,74.30999755859375,76.08999633789062,76.08999633789062,254792
2022-12-21,75.98999786376953,78.61000061035156,75.80000305175781,78.29000091552734,78.29000091552734,234624
2022-12-22,78.43000030517578,79.9000015258789,77.02999877929688,77.48999786376953,77.48999786376953,219142
2022-12-23,78.18000030517578,80.33000183105469,77.9800033569336,79.55999755859375,79.55999755859375,237711
2022-12-27,79.9000015258789,81.18000030517578,79.16000366210938,79.52999877929688,79.52999877929688,199601
2022-12-28,79.88999938964844,79.91999816894531,77.30000305175781,78.95999908447266,78.95999908447266,207717
2022-12-29,78.81999969482422,78.81999969482422,76.79000091552734,78.4000015258789,78.4000015258789,199858
2022-12-30,78.7300033569336,80.66999816894531,77.70999908447266,80.26000213623047,80.26000213623047,205909
2023-01-03,80.56999969482422,81.5,76.5999984741211,76.93000030517578,76.93000030517578,338520
2023-01-04,77.25,77.41999816894531,72.7300033569336,72.83999633789062,72.83999633789062,352434
2023-01-05,73.25,74.91999816894531,72.45999908447266,73.66999816894531,73.66999816894531,300731
2023-01-06,73.97000122070312,75.47000122070312,73.23999786376953,73.7699966430664,73.7699966430664,258128
2023-01-09,73.47000122070312,76.73999786376953,73.47000122070312,74.62999725341797,74.62999725341797,329290
2023-01-10,74.86000061035156,75.91999816894531,73.83999633789062,75.12000274658203,75.12000274658203,307430
2023-01-11,74.77999877929688,77.83999633789062,74.30999755859375,77.41000366210938,77.41000366210938,350891
2023-01-12,77.69999694824219,79.16000366210938,77.0999984741211,78.38999938964844,78.38999938964844,307705
2023-01-13,78.31999969482422,80.11000061035156,77.97000122070312,79.86000061035156,79.86000061035156,283539
2023-01-16,80.0999984741211,80.22000122070312,78.52999877929688,78.8499984741211,78.8499984741211,283539
2023-01-17,80.0999984741211,81.2300033569336,78.52999877929688,80.18000030517578,80.18000030517578,312275
2023-01-18,80.97000122070312,82.37999725341797,78.94000244140625,79.4800033569336,79.4800033569336,92549
2023-01-19,79.13999938964844,81.18000030517578,78.12999725341797,80.33000183105469,80.33000183105469,58863
2023-01-20,80.5999984741211,81.63999938964844,79.69000244140625,81.30999755859375,81.30999755859375,300145
2023-01-23,81.79000091552734,82.63999938964844,81.05000305175781,81.62000274658203,81.62000274658203,297076
2023-01-24,81.62000274658203,82.22000122070312,79.66000366210938,80.12999725341797,80.12999725341797,288207
2023-01-25,80.26000213623047,81.2300033569336,79.44999694824219,80.1500015258789,80.1500015258789,297234
2023-01-26,80.4800033569336,82.13999938964844,79.91999816894531,81.01000213623047,81.01000213623047,291060
2023-01-27,81.22000122070312,82.4800033569336,79.04000091552734,79.68000030517578,79.68000030517578,367588
2023-01-30,80.04000091552734,80.48999786376953,77.66000366210938,77.9000015258789,77.9000015258789,327426
2023-01-31,77.91000366210938,79.25,76.55000305175781,78.87000274658203,78.87000274658203,312734
2023-02-01,79.05999755859375,79.7300033569336,76.05000305175781,76.41000366210938,76.41000366210938,360859
2023-02-02,76.79000091552734,77.23999786376953,74.97000122070312,75.87999725341797,75.87999725341797,339755
2023-02-03,75.91999816894531,78.0,73.0999984741211,73.38999938964844,73.38999938964844,413414
2023-02-06,73.2300033569336,74.51000213623047,72.25,74.11000061035156,74.11000061035156,380028
2023-02-07,74.56999969482422,77.5999984741211,74.3499984741211,77.13999938964844,77.13999938964844,408279
2023-02-08,77.48999786376953,78.56999969482422,77.08000183105469,78.47000122070312,78.47000122070312,353468
2023-02-09,78.44999694824219,78.83999633789062,76.5199966430664,78.05999755859375,78.05999755859375,324156
2023-02-10,77.68000030517578,80.33000183105469,77.47000122070312,79.72000122070312,79.72000122070312,356062
2023-02-13,79.94000244140625,80.62000274658203,78.44999694824219,80.13999938964844,80.13999938964844,301299
2023-02-14,79.05999755859375,79.61000061035156,77.45999908447266,79.05999755859375,79.05999755859375,299938
2023-02-15,78.83000183105469,79.1500015258789,77.25,78.58999633789062,78.58999633789062,264486
2023-02-16,78.54000091552734,79.54000091552734,77.91999816894531,78.48999786376953,78.48999786376953,117600
2023-02-17,78.06999969482422,78.25,75.05999755859375,76.33999633789062,76.33999633789062,93267
2023-02-21,76.52999877929688,77.51000213623047,75.69000244140625,76.16000366210938,76.16000366210938,402351
2023-02-22,76.11000061035156,76.55000305175781,73.80000305175781,73.94999694824219,73.94999694824219,332018
2023-02-23,73.91999816894531,75.98999786376953,73.83000183105469,75.38999938964844,75.38999938964844,333838
2023-02-24,75.5999984741211,76.62999725341797,74.08999633789062,76.31999969482422,76.31999969482422,329254
2023-02-27,76.41999816894531,76.81999969482422,74.98999786376953,75.68000030517578,75.68000030517578,266091
2023-02-28,75.76000213623047,77.83000183105469,75.55000305175781,77.05000305175781,77.05000305175781,300093
2023-03-01,76.8499984741211,77.8499984741211,76.12000274658203,77.69000244140625,77.69000244140625,342121
2023-03-02,77.73999786376953,78.58999633789062,77.2300033569336,78.16000366210938,78.16000366210938,260331
2023-03-03,77.88999938964844,79.9000015258789,75.83000183105469,79.68000030517578,79.68000030517578,374201
2023-03-06,79.91999816894531,80.62999725341797,78.31999969482422,80.45999908447266,80.45999908447266,292351
2023-03-07,80.5,80.94000244140625,77.05999755859375,77.58000183105469,77.58000183105469,398241
2023-03-08,77.31999969482422,77.7300033569336,76.11000061035156,76.66000366210938,76.66000366210938,335930
2023-03-09,76.5,78.05999755859375,75.43000030517578,75.72000122070312,75.72000122070312,349960
2023-03-10,75.6500015258789,77.11000061035156,74.7699966430664,76.68000030517578,76.68000030517578,371834
2023-03-13,76.5999984741211,77.47000122070312,72.30000305175781,74.80000305175781,74.80000305175781,457423
2023-03-14,74.69999694824219,74.9000015258789,70.77999877929688,71.33000183105469,71.33000183105469,432858
2023-03-15,71.55999755859375,72.55999755859375,65.6500015258789,67.61000061035156,67.61000061035156,555164
2023-03-16,68.22000122070312,69.37999725341797,65.70999908447266,68.3499984741211,68.3499984741211,327120
2023-03-17,68.26000213623047,69.63999938964844,65.16999816894531,66.73999786376953,66.73999786376953,152255
2023-03-20,66.62000274658203,67.69999694824219,64.12000274658203,67.63999938964844,67.63999938964844,76873
2023-03-21,67.62000274658203,69.5999984741211,66.7699966430664,69.33000183105469,69.33000183105469,409495
2023-03-22,69.4800033569336,71.30999755859375,68.88999938964844,70.9000015258789,70.9000015258789,337639
2023-03-23,69.94999694824219,71.66999816894531,69.13999938964844,69.95999908447266,69.95999908447266,335241
2023-03-24,69.51000213623047,70.37999725341797,66.81999969482422,69.26000213623047,69.26000213623047,380852
2023-03-27,69.41999816894531,73.0999984741211,69.12999725341797,72.80999755859375,72.80999755859375,353598
2023-03-28,72.86000061035156,73.93000030517578,72.19000244140625,73.19999694824219,73.19999694824219,328472
2023-03-29,73.61000061035156,74.37000274658203,72.76000213623047,72.97000122070312,72.97000122070312,312669
2023-03-30,72.9800033569336,74.62999725341797,72.61000061035156,74.37000274658203,74.37000274658203,269743
2023-03-31,74.37000274658203,75.72000122070312,73.7699966430664,75.66999816894531,75.66999816894531,304361
2023-04-03,80.0999984741211,81.69000244140625,79.0,80.41999816894531,80.41999816894531,547126
2023-04-04,80.44000244140625,81.80999755859375,79.61000061035156,80.70999908447266,80.70999908447266,343570
2023-04-05,81.01000213623047,81.23999786376953,79.72000122070312,80.61000061035156,80.61000061035156,343570
2023-04-06,80.37000274658203,80.95999908447266,79.6500015258789,80.45999908447266,80.45999908447266,240865
